record_id,product_id,factory_name,factory_location,process_date,process_steps,hygiene_score,qualified
PR1050,P1050,乌兰察布土豆加工厂,内蒙古乌兰察布,2025-12-20,打蜡-清洗-冷藏,92,true
PR1051,P1051,乌兰察布土豆加工厂,内蒙古乌兰察布,2025-09-06,分级-烘干-切割,96,true
PR1052,P1052,吐鲁番葡萄加工厂,新疆吐鲁番市,2025-12-06,冷藏-打蜡,100,true
PR1053,P1053,廊坊蔬菜加工中心,河北省廊坊市,2025-10-05,烘干-清洗,96,true
PR1054,P1054,寿光蔬菜加工厂,山东省寿光市,2025-11-09,包装-切割-打蜡-冷藏,99,true
PR1055,P1055,丹东草莓加工厂,辽宁省丹东市,2025-10-21,打蜡-冷藏-分级-包装,90,true
PR1056,P1056,赣南脐橙加工中心,江西省赣州市,2025-10-04,分级-烘干-冷藏-分拣,97,true
PR1057,P1057,潍坊蔬菜加工厂,山东省潍坊市,2025-12-15,分级-烘干,100,true
PR1058,P1058,洛川果业加工中心,陕西省洛川县,2025-07-18,烘干-切割-打蜡,96,true
PR1059,P1059,寿光蔬菜加工厂,山东省寿光市,2025-11-26,分拣-打蜡,98,true
PR1060,P1060,赣南脐橙加工中心,江西省赣州市,2025-06-21,冷藏-切割-打蜡-清洗,97,true
PR1061,P1061,丹东草莓加工厂,辽宁省丹东市,2025-08-25,分拣-清洗,90,true
PR1062,P1062,周口面粉加工厂,河南省周口市,2025-09-09,包装-冷藏-清洗,93,true
PR1063,P1063,丹东草莓加工厂,辽宁省丹东市,2025-07-24,清洗-冷藏,95,true
PR1064,P1064,丹东草莓加工厂,辽宁省丹东市,2025-11-13,打蜡-烘干-包装,100,true
PR1065,P1065,丹东草莓加工厂,辽宁省丹东市,2025-06-03,分拣-冷藏-打蜡-分级,96,true
PR1066,P1066,周口面粉加工厂,河南省周口市,2025-06-02,清洗-打蜡,97,true
PR1067,P1067,廊坊蔬菜加工中心,河北省廊坊市,2025-11-06,分拣-分级-包装,96,true
PR1068,P1068,寿光蔬菜加工厂,山东省寿光市,2025-10-19,分拣-冷藏-切割,94,true
PR1069,P1069,乌兰察布土豆加工厂,内蒙古乌兰察布,2025-10-05,切割-分拣,92,true
PR1070,P1070,乌兰察布土豆加工厂,内蒙古乌兰察布,2025-09-26,包装-打蜡-冷藏-烘干,92,true
PR1071,P1071,廊坊蔬菜加工中心,河北省廊坊市,2025-08-09,分级-清洗,98,true
PR1072,P1072,吐鲁番葡萄加工厂,新疆吐鲁番市,2025-08-04,烘干-分级-清洗,92,true
PR1073,P1073,赣南脐橙加工中心,江西省赣州市,2025-09-09,分级-清洗-切割-烘干,97,true
PR1074,P1074,洛川果业加工中心,陕西省洛川县,2025-08-16,清洗-烘干-切割-冷藏,100,true
PR1075,P1075,洛川果业加工中心,陕西省洛川县,2025-09-18,切割-分拣,95,true
PR1076,P1076,周口面粉加工厂,河南省周口市,2025-09-13,清洗-切割-打蜡-烘干,91,true
PR1077,P1077,洛川果业加工中心,陕西省洛川县,2025-06-22,分级-清洗,100,true
PR1078,P1078,潍坊蔬菜加工厂,山东省潍坊市,2025-10-01,包装-打蜡-清洗-分级,90,true
PR1079,P1079,乌兰察布土豆加工厂,内蒙古乌兰察布,2025-12-23,烘干-切割,95,true
PR1080,P1080,潍坊蔬菜加工厂,山东省潍坊市,2025-12-28,包装-切割-打蜡-分级,94,true
PR1081,P1081,吐鲁番葡萄加工厂,新疆吐鲁番市,2025-06-11,切割-包装,97,true
PR1082,P1082,洛川果业加工中心,陕西省洛川县,2025-09-23,分拣-清洗-切割,96,true
PR1083,P1083,周口面粉加工厂,河南省周口市,2025-12-24,冷藏-烘干,98,true
PR1084,P1084,乌兰察布土豆加工厂,内蒙古乌兰察布,2025-07-08,冷藏-打蜡-包装,90,true
PR1085,P1085,丹东草莓加工厂,辽宁省丹东市,2025-08-24,分级-分拣,100,true
PR1086,P1086,周口面粉加工厂,河南省周口市,2025-07-25,分拣-切割,98,true
PR1087,P1087,周口面粉加工厂,河南省周口市,2025-07-10,打蜡-分拣,94,true
PR1088,P1088,潍坊蔬菜加工厂,山东省潍坊市,2025-06-17,清洗-打蜡-分拣-切割,91,true
PR1089,P1089,洛川果业加工中心,陕西省洛川县,2025-09-12,打蜡-分级,92,true
PR1090,P1090,周口面粉加工厂,河南省周口市,2025-08-03,清洗-切割-打蜡-烘干,96,true
PR1091,P1091,廊坊蔬菜加工中心,河北省廊坊市,2025-10-09,分拣-烘干-清洗-打蜡,95,true
PR1092,P1092,吐鲁番葡萄加工厂,新疆吐鲁番市,2025-10-11,清洗-冷藏-烘干,93,true
PR1093,P1093,周口面粉加工厂,河南省周口市,2025-09-09,切割-冷藏-包装-分拣,93,true
PR1094,P1094,潍坊蔬菜加工厂,山东省潍坊市,2025-11-05,分级-包装-冷藏,98,true
PR1095,P1095,五常大米加工厂,黑龙江省五常市,2025-07-25,分级-烘干,92,true
PR1096,P1096,五常大米加工厂,黑龙江省五常市,2025-11-13,烘干-打蜡-清洗-冷藏,97,true
PR1097,P1097,廊坊蔬菜加工中心,河北省廊坊市,2025-11-06,清洗-分级,100,true
PR1098,P1098,赣南脐橙加工中心,江西省赣州市,2025-06-27,打蜡-分拣-包装,94,true
PR1099,P1099,潍坊蔬菜加工厂,山东省潍坊市,2025-11-19,分拣-包装,94,true
PR1100,P1100,吐鲁番葡萄加工厂,新疆吐鲁番市,2025-10-10,分拣-烘干-清洗,91,true
PR1101,P1101,五常大米加工厂,黑龙江省五常市,2025-10-02,包装-打蜡-清洗,98,true
PR1102,P1102,赣南脐橙加工中心,江西省赣州市,2025-12-06,分级-分拣,91,true
PR1103,P1103,廊坊蔬菜加工中心,河北省廊坊市,2025-09-03,包装-清洗,91,true
PR1104,P1104,丹东草莓加工厂,辽宁省丹东市,2025-06-23,切割-清洗-冷藏-分级,92,true
PR1105,P1105,廊坊蔬菜加工中心,河北省廊坊市,2025-08-21,冷藏-切割-分拣,100,true
PR1106,P1106,丹东草莓加工厂,辽宁省丹东市,2025-10-03,打蜡-清洗-包装-烘干,98,true
PR1107,P1107,乌兰察布土豆加工厂,内蒙古乌兰察布,2025-08-10,分拣-打蜡-切割-烘干,93,true
PR1108,P1108,吐鲁番葡萄加工厂,新疆吐鲁番市,2025-07-01,切割-清洗-打蜡,97,true
PR1109,P1109,廊坊蔬菜加工中心,河北省廊坊市,2025-09-16,烘干-打蜡,93,true
PR1110,P1110,五常大米加工厂,黑龙江省五常市,2025-08-12,冷藏-分级-清洗-分拣,90,true
PR1111,P1111,寿光蔬菜加工厂,山东省寿光市,2025-12-03,冷藏-包装-清洗,97,true
PR1112,P1112,吐鲁番葡萄加工厂,新疆吐鲁番市,2025-10-26,烘干-切割-清洗-分拣,99,true
PR1113,P1113,吐鲁番葡萄加工厂,新疆吐鲁番市,2025-08-22,包装-分级-冷藏,96,true
PR1114,P1114,赣南脐橙加工中心,江西省赣州市,2025-08-23,清洗-包装-烘干-切割,100,true
PR1115,P1115,周口面粉加工厂,河南省周口市,2025-11-10,包装-烘干,94,true
PR1116,P1116,周口面粉加工厂,河南省周口市,2025-12-15,切割-分级-烘干-打蜡,99,true
PR1117,P1117,廊坊蔬菜加工中心,河北省廊坊市,2025-11-07,分拣-烘干-切割-包装,96,true
PR1118,P1118,五常大米加工厂,黑龙江省五常市,2025-08-09,切割-清洗,96,true
PR1119,P1119,洛川果业加工中心,陕西省洛川县,2025-06-04,清洗-包装,92,true
PR1120,P1120,周口面粉加工厂,河南省周口市,2025-08-20,切割-分拣,90,true
PR1121,P1121,洛川果业加工中心,陕西省洛川县,2025-09-20,包装-切割-分拣,93,true
PR1122,P1122,吐鲁番葡萄加工厂,新疆吐鲁番市,2025-09-23,烘干-分拣-打蜡,97,true
PR1123,P1123,潍坊蔬菜加工厂,山东省潍坊市,2025-10-20,分级-分拣-烘干-切割,92,true
PR1124,P1124,乌兰察布土豆加工厂,内蒙古乌兰察布,2025-10-25,烘干-冷藏-切割-清洗,94,true
PR1125,P1125,寿光蔬菜加工厂,山东省寿光市,2025-11-22,清洗-分拣,98,true
PR1126,P1126,乌兰察布土豆加工厂,内蒙古乌兰察布,2025-09-03,打蜡-分拣-清洗,91,true
PR1127,P1127,周口面粉加工厂,河南省周口市,2025-08-04,包装-冷藏-切割,92,true
PR1128,P1128,潍坊蔬菜加工厂,山东省潍坊市,2025-08-08,分级-包装-烘干-切割,100,true
PR1129,P1129,赣南脐橙加工中心,江西省赣州市,2025-10-19,分级-切割-清洗-冷藏,97,true
PR1130,P1130,潍坊蔬菜加工厂,山东省潍坊市,2025-09-18,切割-烘干,94,true
PR1131,P1131,洛川果业加工中心,陕西省洛川县,2025-10-28,冷藏-切割,90,true
PR1132,P1132,吐鲁番葡萄加工厂,新疆吐鲁番市,2025-12-08,分拣-包装-烘干,98,true
PR1133,P1133,五常大米加工厂,黑龙江省五常市,2025-11-02,分拣-清洗-打蜡-冷藏,98,true
PR1134,P1134,寿光蔬菜加工厂,山东省寿光市,2025-10-15,包装-烘干,97,true
PR1135,P1135,廊坊蔬菜加工中心,河北省廊坊市,2025-07-07,包装-打蜡-切割,91,true
PR1136,P1136,洛川果业加工中心,陕西省洛川县,2025-06-12,烘干-打蜡,90,true
PR1137,P1137,潍坊蔬菜加工厂,山东省潍坊市,2025-11-20,打蜡-分拣-切割,100,true
PR1138,P1138,赣南脐橙加工中心,江西省赣州市,2025-12-05,打蜡-包装-清洗,95,true
PR1139,P1139,五常大米加工厂,黑龙江省五常市,2025-11-24,分拣-分级-切割,100,true
PR1140,P1140,五常大米加工厂,黑龙江省五常市,2025-09-17,分拣-包装-烘干,95,true
PR1141,P1141,周口面粉加工厂,河南省周口市,2025-11-16,打蜡-烘干,90,true
PR1142,P1142,赣南脐橙加工中心,江西省赣州市,2025-06-04,包装-打蜡-分拣-冷藏,96,true
PR1143,P1143,吐鲁番葡萄加工厂,新疆吐鲁番市,2025-12-05,清洗-烘干-冷藏-切割,96,true
PR1144,P1144,乌兰察布土豆加工厂,内蒙古乌兰察布,2025-12-18,打蜡-冷藏,91,true
PR1145,P1145,洛川果业加工中心,陕西省洛川县,2025-09-21,冷藏-清洗,96,true
PR1146,P1146,乌兰察布土豆加工厂,内蒙古乌兰察布,2025-08-24,分拣-打蜡-分级-切割,94,true
PR1147,P1147,五常大米加工厂,黑龙江省五常市,2025-07-06,切割-烘干-冷藏-分拣,99,true
PR1148,P1148,丹东草莓加工厂,辽宁省丹东市,2025-06-02,包装-打蜡-切割,96,true
PR1149,P1149,洛川果业加工中心,陕西省洛川县,2025-08-03,打蜡-切割-冷藏-分级,93,true
PR1150,P1150,五常大米加工厂,黑龙江省五常市,2025-10-13,切割-包装-打蜡-烘干,90,true
PR1151,P1151,吐鲁番葡萄加工厂,新疆吐鲁番市,2025-06-25,分级-清洗,98,true
PR1152,P1152,周口面粉加工厂,河南省周口市,2025-06-26,打蜡-分拣-切割-冷藏,92,true
PR1153,P1153,赣南脐橙加工中心,江西省赣州市,2025-08-20,包装-切割,100,true
PR1154,P1154,洛川果业加工中心,陕西省洛川县,2025-12-28,包装-清洗,98,true
PR1155,P1155,廊坊蔬菜加工中心,河北省廊坊市,2025-06-09,烘干-打蜡-分拣-包装,100,true
PR1156,P1156,赣南脐橙加工中心,江西省赣州市,2025-12-12,清洗-包装-打蜡-烘干,97,true
PR1157,P1157,周口面粉加工厂,河南省周口市,2025-06-05,清洗-烘干-切割-冷藏,100,true
PR1158,P1158,廊坊蔬菜加工中心,河北省廊坊市,2025-11-26,冷藏-分级-烘干,100,true
PR1159,P1159,乌兰察布土豆加工厂,内蒙古乌兰察布,2025-07-01,包装-切割-冷藏-分拣,99,true
PR1160,P1160,廊坊蔬菜加工中心,河北省廊坊市,2025-06-25,打蜡-烘干,94,true
PR1161,P1161,周口面粉加工厂,河南省周口市,2025-07-25,包装-烘干-分级,92,true
PR1162,P1162,乌兰察布土豆加工厂,内蒙古乌兰察布,2025-06-09,清洗-分级,91,true
PR1163,P1163,周口面粉加工厂,河南省周口市,2025-06-10,切割-清洗-包装,93,true
PR1164,P1164,潍坊蔬菜加工厂,山东省潍坊市,2025-08-01,清洗-烘干-分拣,90,true
PR1165,P1165,廊坊蔬菜加工中心,河北省廊坊市,2025-10-25,打蜡-包装,81,false
PR1166,P1166,丹东草莓加工厂,辽宁省丹东市,2025-08-15,分级-冷藏-切割-分拣,98,true
PR1167,P1167,寿光蔬菜加工厂,山东省寿光市,2025-09-26,烘干-切割,97,true
PR1168,P1168,潍坊蔬菜加工厂,山东省潍坊市,2025-11-21,打蜡-包装-冷藏-烘干,91,true
PR1169,P1169,廊坊蔬菜加工中心,河北省廊坊市,2025-09-05,分拣-切割-分级-烘干,96,true
PR1170,P1170,吐鲁番葡萄加工厂,新疆吐鲁番市,2025-06-14,清洗-打蜡-分拣,95,true
PR1171,P1171,吐鲁番葡萄加工厂,新疆吐鲁番市,2025-07-05,包装-清洗-切割,92,true
PR1172,P1172,乌兰察布土豆加工厂,内蒙古乌兰察布,2025-07-10,分级-烘干-冷藏-包装,97,true
PR1173,P1173,乌兰察布土豆加工厂,内蒙古乌兰察布,2025-09-21,冷藏-清洗,91,true
PR1174,P1174,五常大米加工厂,黑龙江省五常市,2025-06-08,分拣-包装,91,true
PR1175,P1175,周口面粉加工厂,河南省周口市,2025-09-03,冷藏-烘干-打蜡-分级,100,true
PR1176,P1176,洛川果业加工中心,陕西省洛川县,2025-11-06,打蜡-清洗,98,true
PR1177,P1177,丹东草莓加工厂,辽宁省丹东市,2025-08-25,打蜡-清洗-烘干,93,true
PR1178,P1178,洛川果业加工中心,陕西省洛川县,2025-11-23,分拣-打蜡-分级,100,true
PR1179,P1179,五常大米加工厂,黑龙江省五常市,2025-09-16,分级-烘干-包装,98,true
PR1180,P1180,吐鲁番葡萄加工厂,新疆吐鲁番市,2025-11-23,打蜡-清洗,99,true
PR1181,P1181,寿光蔬菜加工厂,山东省寿光市,2025-11-10,包装-烘干-清洗-切割,85,false
PR1182,P1182,赣南脐橙加工中心,江西省赣州市,2025-06-18,分拣-打蜡-包装-切割,97,true
PR1183,P1183,赣南脐橙加工中心,江西省赣州市,2025-11-16,烘干-分级,92,true
PR1184,P1184,寿光蔬菜加工厂,山东省寿光市,2025-09-12,清洗-切割-烘干-打蜡,91,true
PR1185,P1185,赣南脐橙加工中心,江西省赣州市,2025-09-03,切割-分级,97,true
PR1186,P1186,赣南脐橙加工中心,江西省赣州市,2025-06-12,冷藏-分级-打蜡-切割,99,true
PR1187,P1187,洛川果业加工中心,陕西省洛川县,2025-11-14,分拣-清洗-切割-冷藏,98,true
PR1188,P1188,吐鲁番葡萄加工厂,新疆吐鲁番市,2025-06-17,分级-包装-切割-打蜡,98,true
PR1189,P1189,周口面粉加工厂,河南省周口市,2025-09-16,烘干-打蜡-包装,95,true
PR1190,P1190,五常大米加工厂,黑龙江省五常市,2025-06-11,清洗-分拣-打蜡,92,true
PR1191,P1191,丹东草莓加工厂,辽宁省丹东市,2025-12-07,包装-清洗,95,true
PR1192,P1192,吐鲁番葡萄加工厂,新疆吐鲁番市,2025-07-15,包装-分拣,96,true
PR1193,P1193,寿光蔬菜加工厂,山东省寿光市,2025-06-21,分拣-冷藏-清洗,98,true
PR1194,P1194,周口面粉加工厂,河南省周口市,2025-08-22,分拣-切割-打蜡,97,true
PR1195,P1195,丹东草莓加工厂,辽宁省丹东市,2025-07-20,包装-分拣-打蜡-烘干,91,true
PR1196,P1196,赣南脐橙加工中心,江西省赣州市,2025-07-26,打蜡-包装,98,true
PR1197,P1197,寿光蔬菜加工厂,山东省寿光市,2025-12-03,分拣-切割,94,true
PR1198,P1198,乌兰察布土豆加工厂,内蒙古乌兰察布,2025-08-13,切割-烘干,91,true
PR1199,P1199,寿光蔬菜加工厂,山东省寿光市,2025-11-21,烘干-包装,97,true
PR1200,P1200,丹东草莓加工厂,辽宁省丹东市,2025-07-11,分拣-烘干-冷藏,93,true
