record_id,product_id,farm_name,farm_location,start_date,end_date,soil_ph,temperature_range,humidity_range,qualified
PL0927,P0927,河南周口种植基地,河南省周口市,2025-03-09,2025-05-06,7.0,20-32℃,56-74%,true
PL0928,P0928,河北廊坊蔬菜基地,河北省廊坊市,2025-03-12,2025-06-26,6.4,15-34℃,53-71%,true
PL0929,P0929,河北廊坊蔬菜基地,河北省廊坊市,2025-06-04,2025-09-16,6.5,17-30℃,56-86%,true
PL0930,P0930,浙江杭州茶园,浙江省杭州市,2025-01-01,2025-06-28,5.9,10-31℃,60-74%,true
PL0931,P0931,四川成都蔬菜基地,四川省成都市,2025-04-22,2025-06-08,6.0,10-31℃,59-79%,true
PL0932,P0932,云南昆明花卉基地,云南省昆明市,2025-06-06,2025-08-08,6.4,14-28℃,60-79%,true
PL0933,P0933,云南昆明花卉基地,云南省昆明市,2025-02-24,2025-04-26,7.0,14-27℃,65-90%,true
PL0934,P0934,湖北武汉农业园,湖北省武汉市,2025-06-09,2025-09-22,5.6,15-30℃,59-87%,true
PL0935,P0935,江西赣南脐橙园,江西省赣州市,2025-03-03,2025-08-14,6.3,10-29℃,59-84%,true
PL0936,P0936,江西赣南脐橙园,江西省赣州市,2025-02-08,2025-07-10,6.7,13-25℃,61-85%,true
PL0937,P0937,广西百色芒果园,广西百色市,2025-01-23,2025-05-21,6.6,14-32℃,57-85%,true
PL0938,P0938,浙江杭州茶园,浙江省杭州市,2025-04-21,2025-08-13,5.7,18-28℃,61-71%,true
PL0939,P0939,辽宁丹东草莓园,辽宁省丹东市,2025-03-19,2025-08-13,5.8,20-35℃,65-70%,false
PL0940,P0940,河北廊坊蔬菜基地,河北省廊坊市,2025-01-09,2025-06-18,6.5,10-31℃,61-73%,true
PL0941,P0941,山东寿光绿色农场,山东省寿光市,2025-01-16,2025-04-19,7.0,17-25℃,65-84%,true
PL0942,P0942,云南昆明花卉基地,云南省昆明市,2025-02-07,2025-04-22,7.4,20-33℃,53-90%,true
PL0943,P0943,江西赣南脐橙园,江西省赣州市,2025-03-27,2025-05-16,5.7,15-26℃,51-76%,true
PL0944,P0944,河南周口种植基地,河南省周口市,2025-04-06,2025-08-22,5.6,16-34℃,51-77%,true
PL0945,P0945,河南周口种植基地,河南省周口市,2025-06-09,2025-08-04,7.0,13-31℃,55-74%,true
PL0946,P0946,山东潍坊蔬菜园,山东省潍坊市,2025-01-22,2025-03-10,6.1,16-26℃,51-86%,true
PL0947,P0947,黑龙江五常米业,黑龙江省五常市,2025-04-25,2025-09-11,6.7,10-27℃,64-78%,true
PL0948,P0948,四川成都蔬菜基地,四川省成都市,2025-04-26,2025-07-10,7.2,11-29℃,51-82%,true
PL0949,P0949,云南昆明花卉基地,云南省昆明市,2025-06-15,2025-11-25,6.1,12-25℃,59-79%,true
PL0950,P0950,江西赣南脐橙园,江西省赣州市,2025-01-10,2025-06-20,7.2,16-25℃,55-77%,true
PL0951,P0951,湖北武汉农业园,湖北省武汉市,2025-01-03,2025-05-01,5.8,14-29℃,61-73%,true
PL0952,P0952,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-05-07,2025-10-23,6.8,16-33℃,60-86%,true
PL0953,P0953,云南昆明花卉基地,云南省昆明市,2025-06-17,2025-08-19,7.3,10-28℃,50-90%,true
PL0954,P0954,山东潍坊蔬菜园,山东省潍坊市,2025-02-18,2025-05-02,5.8,14-32℃,60-79%,true
PL0955,P0955,广西百色芒果园,广西百色市,2025-02-01,2025-05-26,5.5,18-34℃,57-71%,true
PL0956,P0956,内蒙古土豆农场,内蒙古乌兰察布,2025-05-27,2025-09-05,5.7,14-35℃,57-73%,true
PL0957,P0957,辽宁丹东草莓园,辽宁省丹东市,2025-01-22,2025-06-20,5.8,12-29℃,59-70%,false
PL0958,P0958,山东潍坊蔬菜园,山东省潍坊市,2025-01-09,2025-04-11,6.7,18-32℃,62-74%,true
PL0959,P0959,山东潍坊蔬菜园,山东省潍坊市,2025-02-05,2025-06-21,6.9,20-30℃,53-85%,true
PL0960,P0960,黑龙江五常米业,黑龙江省五常市,2025-05-23,2025-09-19,5.5,14-32℃,62-81%,true
PL0961,P0961,辽宁丹东草莓园,辽宁省丹东市,2025-05-15,2025-10-13,6.7,16-32℃,60-80%,true
PL0962,P0962,内蒙古土豆农场,内蒙古乌兰察布,2025-01-19,2025-03-12,7.1,10-31℃,63-79%,true
PL0963,P0963,河南周口种植基地,河南省周口市,2025-06-01,2025-11-25,6.6,14-30℃,60-71%,true
PL0964,P0964,云南昆明花卉基地,云南省昆明市,2025-04-26,2025-06-28,6.7,20-27℃,65-81%,true
PL0965,P0965,辽宁丹东草莓园,辽宁省丹东市,2025-03-04,2025-08-07,5.6,18-35℃,61-72%,true
PL0966,P0966,山东潍坊蔬菜园,山东省潍坊市,2025-01-18,2025-06-01,5.5,17-29℃,59-82%,true
PL0967,P0967,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-03-25,2025-06-21,6.0,17-34℃,62-85%,true
PL0968,P0968,山东潍坊蔬菜园,山东省潍坊市,2025-03-24,2025-05-27,7.1,12-28℃,61-87%,true
PL0969,P0969,湖北武汉农业园,湖北省武汉市,2025-06-16,2025-11-11,6.6,19-31℃,53-72%,true
PL0970,P0970,山东潍坊蔬菜园,山东省潍坊市,2025-03-07,2025-08-10,6.5,17-31℃,63-70%,true
PL0971,P0971,江西赣南脐橙园,江西省赣州市,2025-04-27,2025-08-03,5.7,19-28℃,56-86%,true
PL0972,P0972,河北廊坊蔬菜基地,河北省廊坊市,2025-02-21,2025-07-17,6.7,15-32℃,62-85%,true
PL0973,P0973,黑龙江五常米业,黑龙江省五常市,2025-05-23,2025-09-07,7.2,11-29℃,64-89%,true
PL0974,P0974,广西百色芒果园,广西百色市,2025-01-15,2025-03-10,6.0,13-29℃,51-83%,true
PL0975,P0975,湖北武汉农业园,湖北省武汉市,2025-03-15,2025-06-13,5.8,17-30℃,58-85%,true
PL0976,P0976,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-05-09,2025-08-23,6.7,16-28℃,55-84%,true
PL0977,P0977,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-01-19,2025-04-22,6.9,11-30℃,65-86%,true
PL0978,P0978,云南昆明花卉基地,云南省昆明市,2025-04-03,2025-06-27,7.2,16-31℃,62-85%,true
PL0979,P0979,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-05-15,2025-07-26,6.0,17-35℃,55-88%,true
PL0980,P0980,陕西洛川苹果基地,陕西省洛川县,2025-06-21,2025-11-25,5.9,17-26℃,54-89%,true
PL0981,P0981,云南昆明花卉基地,云南省昆明市,2025-04-05,2025-07-12,6.6,10-30℃,56-89%,true
PL0982,P0982,湖北武汉农业园,湖北省武汉市,2025-04-17,2025-09-25,5.8,20-33℃,64-72%,true
PL0983,P0983,湖北武汉农业园,湖北省武汉市,2025-01-01,2025-05-01,6.6,13-27℃,60-87%,true
PL0984,P0984,河北廊坊蔬菜基地,河北省廊坊市,2025-06-20,2025-08-28,6.4,17-26℃,63-74%,true
PL0985,P0985,云南昆明花卉基地,云南省昆明市,2025-03-28,2025-05-05,7.4,19-30℃,54-89%,true
PL0986,P0986,山东潍坊蔬菜园,山东省潍坊市,2025-02-27,2025-07-11,5.8,12-26℃,56-87%,true
PL0987,P0987,河南周口种植基地,河南省周口市,2025-01-04,2025-05-27,6.5,16-34℃,50-74%,true
PL0988,P0988,河南周口种植基地,河南省周口市,2025-01-15,2025-05-03,5.9,12-31℃,51-89%,true
PL0989,P0989,湖北武汉农业园,湖北省武汉市,2025-04-28,2025-09-06,6.4,10-27℃,65-77%,true
PL0990,P0990,辽宁丹东草莓园,辽宁省丹东市,2025-02-14,2025-04-04,5.9,15-33℃,62-87%,false
PL0991,P0991,河北廊坊蔬菜基地,河北省廊坊市,2025-05-28,2025-09-06,6.0,20-28℃,54-73%,true
PL0992,P0992,山东寿光绿色农场,山东省寿光市,2025-02-14,2025-04-14,7.1,20-31℃,55-90%,true
PL0993,P0993,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-06-20,2025-11-20,6.7,18-29℃,60-72%,true
PL0994,P0994,四川成都蔬菜基地,四川省成都市,2025-04-04,2025-08-15,7.2,12-27℃,61-85%,true
PL0995,P0995,湖北武汉农业园,湖北省武汉市,2025-06-06,2025-11-12,5.8,18-28℃,60-83%,true
PL0996,P0996,黑龙江五常米业,黑龙江省五常市,2025-05-12,2025-10-23,5.9,17-32℃,55-82%,true
PL0997,P0997,浙江杭州茶园,浙江省杭州市,2025-04-24,2025-06-10,6.9,16-25℃,56-90%,true
PL0998,P0998,云南昆明花卉基地,云南省昆明市,2025-02-06,2025-05-09,5.5,11-28℃,54-71%,true
PL0999,P0999,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-04-08,2025-07-04,6.7,10-30℃,55-76%,true
PL1000,P1000,湖北武汉农业园,湖北省武汉市,2025-04-10,2025-07-19,7.2,20-35℃,61-86%,true
PL1001,P1001,内蒙古土豆农场,内蒙古乌兰察布,2025-06-24,2025-11-05,5.6,17-29℃,62-76%,true
PL1002,P1002,辽宁丹东草莓园,辽宁省丹东市,2025-06-02,2025-11-09,6.7,16-26℃,52-72%,true
PL1003,P1003,辽宁丹东草莓园,辽宁省丹东市,2025-03-08,2025-07-16,6.4,11-26℃,64-87%,true
PL1004,P1004,山东寿光绿色农场,山东省寿光市,2025-02-08,2025-04-04,7.4,20-29℃,65-88%,true
PL1005,P1005,四川成都蔬菜基地,四川省成都市,2025-02-26,2025-05-04,6.5,13-33℃,51-86%,true
PL1006,P1006,浙江杭州茶园,浙江省杭州市,2025-04-19,2025-09-20,6.2,20-35℃,63-70%,true
PL1007,P1007,广西百色芒果园,广西百色市,2025-03-13,2025-07-05,6.2,20-30℃,52-81%,true
PL1008,P1008,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-02-09,2025-05-04,6.8,20-26℃,60-86%,true
PL1009,P1009,浙江杭州茶园,浙江省杭州市,2025-03-13,2025-05-17,6.2,17-34℃,63-81%,true
PL1010,P1010,湖北武汉农业园,湖北省武汉市,2025-01-12,2025-04-05,5.7,11-32℃,54-83%,true
PL1011,P1011,浙江杭州茶园,浙江省杭州市,2025-01-12,2025-05-25,7.3,13-25℃,59-79%,true
PL1012,P1012,广西百色芒果园,广西百色市,2025-05-08,2025-10-01,5.9,19-31℃,57-74%,true
PL1013,P1013,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-04-03,2025-08-24,6.7,18-26℃,54-74%,true
PL1014,P1014,广西百色芒果园,广西百色市,2025-01-24,2025-05-24,6.7,12-34℃,63-88%,true
PL1015,P1015,河北廊坊蔬菜基地,河北省廊坊市,2025-01-26,2025-04-11,5.6,13-29℃,60-81%,true
PL1016,P1016,陕西洛川苹果基地,陕西省洛川县,2025-01-05,2025-04-02,6.0,16-30℃,60-85%,true
PL1017,P1017,云南昆明花卉基地,云南省昆明市,2025-02-13,2025-04-08,6.1,14-26℃,62-73%,true
PL1018,P1018,江西赣南脐橙园,江西省赣州市,2025-06-23,2025-09-12,6.8,15-31℃,51-80%,true
PL1019,P1019,河北廊坊蔬菜基地,河北省廊坊市,2025-05-28,2025-09-13,6.1,12-32℃,53-89%,true
PL1020,P1020,云南昆明花卉基地,云南省昆明市,2025-05-06,2025-07-28,6.2,11-27℃,52-77%,true
PL1021,P1021,四川成都蔬菜基地,四川省成都市,2025-02-06,2025-07-03,6.8,17-26℃,52-82%,true
PL1022,P1022,黑龙江五常米业,黑龙江省五常市,2025-04-26,2025-06-19,6.6,16-30℃,51-72%,true
PL1023,P1023,山东寿光绿色农场,山东省寿光市,2025-05-18,2025-08-12,5.7,11-33℃,56-74%,true
PL1024,P1024,内蒙古土豆农场,内蒙古乌兰察布,2025-04-11,2025-07-17,6.1,20-31℃,54-82%,true
PL1025,P1025,山东潍坊蔬菜园,山东省潍坊市,2025-04-20,2025-07-09,5.7,14-25℃,58-77%,true
PL1026,P1026,陕西洛川苹果基地,陕西省洛川县,2025-04-10,2025-08-09,7.5,14-26℃,53-74%,true
PL1027,P1027,内蒙古土豆农场,内蒙古乌兰察布,2025-01-10,2025-06-04,7.0,11-26℃,51-73%,true
PL1028,P1028,河南周口种植基地,河南省周口市,2025-03-15,2025-05-06,7.2,15-31℃,62-79%,true
PL1029,P1029,山东寿光绿色农场,山东省寿光市,2025-01-06,2025-05-15,7.1,17-28℃,63-78%,true
PL1030,P1030,黑龙江五常米业,黑龙江省五常市,2025-04-10,2025-06-15,7.0,16-33℃,63-85%,true
PL1031,P1031,山东潍坊蔬菜园,山东省潍坊市,2025-04-03,2025-09-28,6.5,20-33℃,55-74%,true
PL1032,P1032,内蒙古土豆农场,内蒙古乌兰察布,2025-03-21,2025-06-15,5.7,13-26℃,64-80%,true
PL1033,P1033,河北廊坊蔬菜基地,河北省廊坊市,2025-05-24,2025-10-21,7.0,15-28℃,63-86%,true
PL1034,P1034,山东潍坊蔬菜园,山东省潍坊市,2025-06-09,2025-09-04,6.8,20-29℃,58-79%,true
PL1035,P1035,内蒙古土豆农场,内蒙古乌兰察布,2025-04-28,2025-06-14,6.8,12-27℃,59-76%,true
PL1036,P1036,广西百色芒果园,广西百色市,2025-04-08,2025-09-15,6.7,14-31℃,56-86%,true
PL1037,P1037,黑龙江五常米业,黑龙江省五常市,2025-02-18,2025-06-12,7.5,14-30℃,53-70%,true
PL1038,P1038,江西赣南脐橙园,江西省赣州市,2025-06-10,2025-08-13,6.8,19-33℃,63-83%,true
PL1039,P1039,内蒙古土豆农场,内蒙古乌兰察布,2025-05-27,2025-10-22,5.7,15-26℃,65-73%,true
PL1040,P1040,河南周口种植基地,河南省周口市,2025-03-07,2025-06-20,7.0,13-29℃,50-70%,true
PL1041,P1041,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-06-09,2025-10-12,6.7,12-30℃,54-78%,true
PL1042,P1042,陕西洛川苹果基地,陕西省洛川县,2025-03-15,2025-05-16,7.5,11-31℃,53-70%,true
PL1043,P1043,湖北武汉农业园,湖北省武汉市,2025-01-23,2025-06-08,6.6,20-33℃,52-72%,true
PL1044,P1044,河北廊坊蔬菜基地,河北省廊坊市,2025-03-07,2025-07-13,7.3,11-32℃,50-81%,true
PL1045,P1045,河南周口种植基地,河南省周口市,2025-03-25,2025-06-22,7.0,16-35℃,58-86%,true
PL1046,P1046,陕西洛川苹果基地,陕西省洛川县,2025-04-16,2025-06-16,5.8,12-25℃,59-89%,true
PL1047,P1047,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-03-25,2025-06-14,7.1,14-29℃,54-74%,true
PL1048,P1048,浙江杭州茶园,浙江省杭州市,2025-04-21,2025-08-03,7.1,14-26℃,60-86%,true
PL1049,P1049,云南昆明花卉基地,云南省昆明市,2025-02-08,2025-04-28,6.5,17-26℃,63-82%,true
PL1050,P1050,江西赣南脐橙园,江西省赣州市,2025-06-09,2025-11-23,6.7,17-35℃,56-79%,true
PL1051,P1051,山东潍坊蔬菜园,山东省潍坊市,2025-02-07,2025-05-23,6.6,15-27℃,52-75%,true
PL1052,P1052,四川成都蔬菜基地,四川省成都市,2025-01-27,2025-05-26,5.6,11-29℃,58-79%,true
PL1053,P1053,陕西洛川苹果基地,陕西省洛川县,2025-03-19,2025-05-07,6.6,17-30℃,60-79%,true
PL1054,P1054,云南昆明花卉基地,云南省昆明市,2025-01-07,2025-03-13,7.0,12-28℃,55-73%,true
PL1055,P1055,河南周口种植基地,河南省周口市,2025-03-17,2025-07-01,7.1,20-26℃,65-79%,true
PL1056,P1056,河南周口种植基地,河南省周口市,2025-05-10,2025-10-06,7.3,17-28℃,65-71%,true
PL1057,P1057,河南周口种植基地,河南省周口市,2025-02-20,2025-05-23,6.7,10-32℃,61-78%,true
PL1058,P1058,江西赣南脐橙园,江西省赣州市,2025-03-07,2025-07-16,5.9,18-27℃,59-90%,true
PL1059,P1059,河北廊坊蔬菜基地,河北省廊坊市,2025-03-26,2025-06-12,5.8,18-34℃,54-76%,true
PL1060,P1060,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-03-06,2025-07-27,7.1,11-35℃,51-75%,true
PL1061,P1061,山东潍坊蔬菜园,山东省潍坊市,2025-02-04,2025-06-02,6.6,16-35℃,65-77%,true
PL1062,P1062,山东潍坊蔬菜园,山东省潍坊市,2025-06-15,2025-10-20,6.5,12-27℃,51-77%,true
PL1063,P1063,河北廊坊蔬菜基地,河北省廊坊市,2025-04-19,2025-09-21,5.6,10-29℃,51-72%,true
PL1064,P1064,河南周口种植基地,河南省周口市,2025-06-03,2025-11-14,6.8,10-31℃,51-81%,true
PL1065,P1065,黑龙江五常米业,黑龙江省五常市,2025-02-04,2025-04-19,5.6,20-29℃,50-75%,true
PL1066,P1066,河北廊坊蔬菜基地,河北省廊坊市,2025-06-22,2025-08-12,7.3,14-29℃,55-81%,true
PL1067,P1067,山东寿光绿色农场,山东省寿光市,2025-04-01,2025-06-28,6.7,19-27℃,57-78%,true
PL1068,P1068,云南昆明花卉基地,云南省昆明市,2025-05-16,2025-08-09,6.3,18-28℃,50-74%,true
PL1069,P1069,广西百色芒果园,广西百色市,2025-03-24,2025-05-26,5.9,18-32℃,53-73%,true
PL1070,P1070,浙江杭州茶园,浙江省杭州市,2025-04-02,2025-06-23,6.6,20-33℃,65-73%,true
PL1071,P1071,广西百色芒果园,广西百色市,2025-04-04,2025-06-01,6.8,15-34℃,54-77%,true
PL1072,P1072,四川成都蔬菜基地,四川省成都市,2025-04-10,2025-06-02,6.3,18-27℃,65-79%,true
PL1073,P1073,山东潍坊蔬菜园,山东省潍坊市,2025-05-27,2025-08-11,5.8,13-32℃,54-70%,true
PL1074,P1074,四川成都蔬菜基地,四川省成都市,2025-06-26,2025-09-25,5.5,14-26℃,53-70%,true
PL1075,P1075,云南昆明花卉基地,云南省昆明市,2025-02-25,2025-04-04,6.2,18-26℃,61-76%,true
PL1076,P1076,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-05-04,2025-07-23,5.7,13-31℃,54-74%,true
PL1077,P1077,山东潍坊蔬菜园,山东省潍坊市,2025-04-05,2025-08-16,7.0,20-26℃,53-83%,true
PL1078,P1078,山东潍坊蔬菜园,山东省潍坊市,2025-05-22,2025-10-25,6.2,12-27℃,55-80%,true
PL1079,P1079,山东寿光绿色农场,山东省寿光市,2025-05-11,2025-10-02,6.7,13-29℃,62-80%,true
PL1080,P1080,湖北武汉农业园,湖北省武汉市,2025-04-20,2025-07-09,7.0,19-35℃,57-81%,true
PL1081,P1081,河南周口种植基地,河南省周口市,2025-06-20,2025-10-17,7.2,20-31℃,59-78%,true
PL1082,P1082,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-03-24,2025-06-06,6.8,12-25℃,60-84%,true
PL1083,P1083,浙江杭州茶园,浙江省杭州市,2025-01-19,2025-04-02,6.7,10-30℃,53-83%,true
PL1084,P1084,山东潍坊蔬菜园,山东省潍坊市,2025-01-27,2025-06-08,6.1,19-25℃,59-80%,true
PL1085,P1085,河南周口种植基地,河南省周口市,2025-04-07,2025-08-15,6.6,20-29℃,53-80%,true
PL1086,P1086,陕西洛川苹果基地,陕西省洛川县,2025-03-10,2025-07-09,7.4,17-34℃,50-86%,true
PL1087,P1087,黑龙江五常米业,黑龙江省五常市,2025-01-05,2025-06-20,6.2,13-31℃,62-84%,true
PL1088,P1088,内蒙古土豆农场,内蒙古乌兰察布,2025-01-21,2025-06-25,6.2,20-29℃,56-74%,true
PL1089,P1089,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-06-17,2025-08-24,6.6,10-32℃,60-87%,true
PL1090,P1090,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-01-27,2025-06-18,6.1,14-32℃,60-79%,true
PL1091,P1091,辽宁丹东草莓园,辽宁省丹东市,2025-04-05,2025-06-23,5.5,10-25℃,58-74%,true
PL1092,P1092,浙江杭州茶园,浙江省杭州市,2025-02-24,2025-05-22,6.5,13-25℃,61-73%,true
PL1093,P1093,四川成都蔬菜基地,四川省成都市,2025-01-01,2025-05-15,6.7,14-27℃,64-78%,true
PL1094,P1094,浙江杭州茶园,浙江省杭州市,2025-01-24,2025-05-25,6.5,12-35℃,60-79%,true
PL1095,P1095,江西赣南脐橙园,江西省赣州市,2025-05-09,2025-10-12,5.7,16-26℃,56-83%,true
PL1096,P1096,广西百色芒果园,广西百色市,2025-04-06,2025-06-07,7.1,20-30℃,57-80%,true
PL1097,P1097,湖北武汉农业园,湖北省武汉市,2025-04-12,2025-08-19,5.7,13-31℃,51-83%,true
PL1098,P1098,江西赣南脐橙园,江西省赣州市,2025-06-08,2025-11-27,6.2,15-26℃,63-82%,true
PL1099,P1099,山东寿光绿色农场,山东省寿光市,2025-05-27,2025-10-17,6.0,19-28℃,58-86%,true
PL1100,P1100,浙江杭州茶园,浙江省杭州市,2025-06-19,2025-09-14,5.6,10-30℃,55-71%,true
PL1101,P1101,辽宁丹东草莓园,辽宁省丹东市,2025-05-06,2025-09-11,5.6,14-34℃,57-85%,true
PL1102,P1102,内蒙古土豆农场,内蒙古乌兰察布,2025-02-09,2025-07-18,7.4,18-27℃,59-70%,true
PL1103,P1103,陕西洛川苹果基地,陕西省洛川县,2025-03-10,2025-08-12,6.0,13-27℃,62-81%,true
PL1104,P1104,云南昆明花卉基地,云南省昆明市,2025-01-08,2025-06-05,6.9,19-35℃,65-81%,true
PL1105,P1105,云南昆明花卉基地,云南省昆明市,2025-05-25,2025-10-14,7.1,12-29℃,63-87%,true
PL1106,P1106,江西赣南脐橙园,江西省赣州市,2025-01-27,2025-03-18,6.4,17-32℃,58-84%,true
PL1107,P1107,浙江杭州茶园,浙江省杭州市,2025-06-19,2025-08-28,7.3,10-31℃,61-90%,true
PL1108,P1108,陕西洛川苹果基地,陕西省洛川县,2025-05-14,2025-10-04,6.6,12-27℃,51-86%,true
PL1109,P1109,广西百色芒果园,广西百色市,2025-06-15,2025-08-12,7.0,10-25℃,58-88%,true
PL1110,P1110,黑龙江五常米业,黑龙江省五常市,2025-01-03,2025-06-11,7.3,20-31℃,55-89%,true
PL1111,P1111,浙江杭州茶园,浙江省杭州市,2025-02-12,2025-04-17,6.8,16-34℃,54-83%,true
PL1112,P1112,河北廊坊蔬菜基地,河北省廊坊市,2025-04-15,2025-07-07,5.5,18-30℃,51-79%,true
PL1113,P1113,浙江杭州茶园,浙江省杭州市,2025-04-25,2025-08-06,6.0,10-30℃,52-74%,true
PL1114,P1114,山东潍坊蔬菜园,山东省潍坊市,2025-06-26,2025-10-19,5.6,14-25℃,56-84%,true
PL1115,P1115,山东潍坊蔬菜园,山东省潍坊市,2025-03-26,2025-07-09,6.9,14-28℃,65-83%,true
PL1116,P1116,云南昆明花卉基地,云南省昆明市,2025-05-21,2025-09-11,6.1,14-33℃,62-78%,true
PL1117,P1117,陕西洛川苹果基地,陕西省洛川县,2025-01-13,2025-03-25,7.2,18-34℃,51-80%,true
PL1118,P1118,云南昆明花卉基地,云南省昆明市,2025-04-14,2025-09-28,6.7,20-32℃,55-85%,true
PL1119,P1119,陕西洛川苹果基地,陕西省洛川县,2025-04-03,2025-09-08,6.8,13-28℃,62-80%,true
PL1120,P1120,浙江杭州茶园,浙江省杭州市,2025-06-16,2025-08-21,7.0,17-28℃,56-82%,true
PL1121,P1121,湖北武汉农业园,湖北省武汉市,2025-02-01,2025-05-02,5.8,13-31℃,63-75%,true
PL1122,P1122,湖北武汉农业园,湖北省武汉市,2025-05-02,2025-08-12,5.9,14-26℃,55-84%,true
PL1123,P1123,江西赣南脐橙园,江西省赣州市,2025-01-11,2025-03-09,7.3,16-25℃,54-73%,true
PL1124,P1124,广西百色芒果园,广西百色市,2025-02-25,2025-05-19,6.9,20-32℃,64-72%,true
PL1125,P1125,陕西洛川苹果基地,陕西省洛川县,2025-04-25,2025-06-22,7.4,11-31℃,61-85%,true
PL1126,P1126,内蒙古土豆农场,内蒙古乌兰察布,2025-04-08,2025-08-28,7.1,15-29℃,52-74%,true
PL1127,P1127,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-03-05,2025-07-23,6.8,13-32℃,64-80%,true
PL1128,P1128,江西赣南脐橙园,江西省赣州市,2025-05-13,2025-08-25,5.8,13-33℃,60-71%,true
PL1129,P1129,河南周口种植基地,河南省周口市,2025-04-12,2025-08-24,5.6,20-30℃,65-86%,true
PL1130,P1130,黑龙江五常米业,黑龙江省五常市,2025-02-19,2025-06-22,6.0,10-25℃,52-88%,true
PL1131,P1131,广西百色芒果园,广西百色市,2025-03-15,2025-05-25,6.0,16-31℃,53-88%,true
PL1132,P1132,浙江杭州茶园,浙江省杭州市,2025-04-17,2025-07-15,6.3,16-27℃,56-86%,true
PL1133,P1133,四川成都蔬菜基地,四川省成都市,2025-04-15,2025-08-14,5.6,12-33℃,52-88%,true
PL1134,P1134,河北廊坊蔬菜基地,河北省廊坊市,2025-02-21,2025-04-06,5.6,10-34℃,60-78%,true
PL1135,P1135,云南昆明花卉基地,云南省昆明市,2025-05-07,2025-10-24,6.3,16-25℃,54-70%,true
PL1136,P1136,浙江杭州茶园,浙江省杭州市,2025-03-26,2025-07-03,7.3,18-35℃,50-87%,true
PL1137,P1137,浙江杭州茶园,浙江省杭州市,2025-06-04,2025-09-05,6.4,15-27℃,57-85%,true
PL1138,P1138,陕西洛川苹果基地,陕西省洛川县,2025-06-19,2025-08-15,5.5,17-27℃,55-79%,true
PL1139,P1139,广西百色芒果园,广西百色市,2025-06-09,2025-11-12,6.7,11-35℃,61-75%,true
PL1140,P1140,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-02-12,2025-04-26,6.1,19-26℃,54-84%,true
PL1141,P1141,山东潍坊蔬菜园,山东省潍坊市,2025-03-21,2025-08-18,6.3,16-25℃,58-79%,true
PL1142,P1142,内蒙古土豆农场,内蒙古乌兰察布,2025-03-19,2025-08-07,7.1,20-25℃,55-79%,true
PL1143,P1143,内蒙古土豆农场,内蒙古乌兰察布,2025-03-20,2025-08-13,6.0,20-33℃,64-70%,true
PL1144,P1144,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-04-10,2025-06-16,6.5,18-25℃,55-75%,true
PL1145,P1145,云南昆明花卉基地,云南省昆明市,2025-06-12,2025-10-25,6.7,12-28℃,61-75%,true
PL1146,P1146,江西赣南脐橙园,江西省赣州市,2025-04-22,2025-07-08,7.2,17-35℃,50-81%,true
PL1147,P1147,四川成都蔬菜基地,四川省成都市,2025-05-27,2025-07-16,7.3,18-35℃,50-87%,true
PL1148,P1148,黑龙江五常米业,黑龙江省五常市,2025-02-27,2025-07-25,5.8,14-26℃,50-81%,true
PL1149,P1149,四川成都蔬菜基地,四川省成都市,2025-03-12,2025-06-03,5.8,10-28℃,61-81%,true
PL1150,P1150,四川成都蔬菜基地,四川省成都市,2025-01-14,2025-05-20,6.9,20-32℃,64-89%,true
PL1151,P1151,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-04-14,2025-08-23,5.5,16-33℃,57-83%,true
PL1152,P1152,山东寿光绿色农场,山东省寿光市,2025-04-18,2025-06-01,7.3,12-27℃,53-86%,true
PL1153,P1153,河北廊坊蔬菜基地,河北省廊坊市,2025-02-18,2025-05-10,7.1,13-35℃,57-82%,true
PL1154,P1154,内蒙古土豆农场,内蒙古乌兰察布,2025-05-01,2025-08-08,6.9,19-34℃,52-74%,true
PL1155,P1155,辽宁丹东草莓园,辽宁省丹东市,2025-01-10,2025-04-20,6.5,14-28℃,64-75%,true
PL1156,P1156,河北廊坊蔬菜基地,河北省廊坊市,2025-02-01,2025-04-12,5.6,10-25℃,51-72%,true
PL1157,P1157,山东寿光绿色农场,山东省寿光市,2025-02-09,2025-05-23,7.0,15-30℃,64-80%,true
