product_id,trace_code,product_name,category,batch_no,create_time,overall_qualified
P1153,9D02F4DBED17022B,柚子,水果,柚子202512311153,2025-07-07 08:00:00,true
P1154,7422ED95A632CD7B,东北大米,粮食,东北202512311154,2025-05-13 13:00:00,true
P1155,88529A528E3950F7,黄瓜,蔬菜,黄瓜202512311155,2025-06-08 09:00:00,true
P1156,CC6AC537ED6E6DAD,辣椒,蔬菜,辣椒202512311156,2025-04-02 12:00:00,true
P1157,BDCDB53445CCC79A,橙子,水果,橙子202512311157,2025-04-27 13:00:00,true
P1158,04EEA44FE374B098,红薯,粮食,红薯202512311158,2025-07-03 13:00:00,true
P1159,B8ECA205C1F8763A,小麦,粮食,小麦202512311159,2025-08-12 08:00:00,true
P1160,62ACF45CE36B0D03,樱桃,水果,樱桃202512311160,2025-02-27 17:00:00,true
P1161,A29E45C5B667BE49,有机番茄,蔬菜,有机202512311161,2025-01-01 14:00:00,true
P1162,33262197C4A2BB35,猕猴桃,水果,猕猴202512311162,2025-09-28 18:00:00,true
P1163,0B01E9A305BC99A0,白菜,蔬菜,白菜202512311163,2025-07-28 16:00:00,true
P1164,139EA48F719D4C0C,黄瓜,蔬菜,黄瓜202512311164,2025-07-14 15:00:00,true
P1165,1B3F3EB40D5853D0,菠菜,蔬菜,菠菜202512311165,2025-11-02 08:00:00,true
P1166,73621A9FDD485895,辣椒,蔬菜,辣椒202512311166,2025-05-12 08:00:00,true
P1167,06BDDBEE16B132E2,西红柿,蔬菜,西红202512311167,2025-08-14 13:00:00,true
P1168,976F0EE7E3F6EFCC,西红柿,蔬菜,西红202512311168,2025-05-22 08:00:00,true
P1169,187696676401C476,红富士苹果,水果,红富202512311169,2025-07-10 10:00:00,true
P1170,26AB478451253FD6,花生,粮食,花生202512311170,2025-02-24 11:00:00,true
P1171,739CBA84F0B46692,小麦,粮食,小麦202512311171,2025-03-21 10:00:00,true
P1172,5E4B0E8AF898BCF6,白菜,蔬菜,白菜202512311172,2025-08-18 14:00:00,false
P1173,D7514F9F901B329A,草莓,水果,草莓202512311173,2025-10-18 16:00:00,true
P1174,CA67011C508099AE,红富士苹果,水果,红富202512311174,2025-09-22 17:00:00,true
P1175,A80CD89FC7A6AFFC,辣椒,蔬菜,辣椒202512311175,2025-09-11 11:00:00,true
P1176,37FD49C41147FEA2,香蕉,水果,香蕉202512311176,2025-09-16 14:00:00,true
P1177,23D16D69FEE2A02A,燕麦,粮食,燕麦202512311177,2025-03-26 08:00:00,true
P1178,C42F460BA5E9227E,大豆,粮食,大豆202512311178,2025-08-24 16:00:00,true
P1179,DEB836EE680DC0AB,黄瓜,蔬菜,黄瓜202512311179,2025-06-15 11:00:00,true
P1180,7C51963B71C9069A,小麦,粮食,小麦202512311180,2025-09-09 13:00:00,true
P1181,0434718BF36A8AAF,白菜,蔬菜,白菜202512311181,2025-08-21 14:00:00,true
P1182,1C16A0CC0D182C27,花生,粮食,花生202512311182,2025-06-20 15:00:00,true
P1183,7AAF53CBAD9A47B6,猕猴桃,水果,猕猴202512311183,2025-03-07 17:00:00,true
P1184,15F67AD69EAC92B1,小麦,粮食,小麦202512311184,2025-07-14 14:00:00,true
P1185,0F406D9EDC4461B9,红薯,粮食,红薯202512311185,2025-04-03 11:00:00,true
P1186,2AE17347E453AF21,黄瓜,蔬菜,黄瓜202512311186,2025-06-21 11:00:00,true
P1187,36E1C5949B957391,玉米,粮食,玉米202512311187,2025-02-17 14:00:00,true
P1188,041EBC32924FF2D4,有机番茄,蔬菜,有机202512311188,2025-12-28 11:00:00,true
P1189,3D72617DE29F3D71,葡萄,水果,葡萄202512311189,2025-11-21 18:00:00,true
P1190,A4E01E620694B4FB,黄瓜,蔬菜,黄瓜202512311190,2025-02-23 15:00:00,true
P1191,3309D86CF248B821,茄子,蔬菜,茄子202512311191,2025-08-26 14:00:00,true
P1192,C07A1A6A650C5B94,燕麦,粮食,燕麦202512311192,2025-03-21 10:00:00,true
P1193,CF9BE7E0EC34E0A0,芹菜,蔬菜,芹菜202512311193,2025-01-20 13:00:00,true
P1194,B7B543EA7476DD60,燕麦,粮食,燕麦202512311194,2025-08-05 08:00:00,true
P1195,ABA50AA78D692807,红富士苹果,水果,红富202512311195,2025-04-08 12:00:00,true
P1196,236979B8EC42AF84,葡萄,水果,葡萄202512311196,2025-02-11 16:00:00,true
P1197,5588C1A8547CE160,东北大米,粮食,东北202512311197,2025-12-16 18:00:00,true
P1198,BC53F943F11D805A,芒果,水果,芒果202512311198,2025-07-26 13:00:00,true
P1199,BF9A57FAF2D83F2A,猕猴桃,水果,猕猴202512311199,2025-07-05 17:00:00,true
P1200,F2236A563D03997E,土豆,蔬菜,土豆202512311200,2025-11-20 17:00:00,true
